# Region          : all region0
# Cells           : 7500
# Volume          : 2.6000000000e-01
# Time            	average(p)
0.0229136         	1.8341177679e+05
0.0229538         	1.8392020330e+05
0.0229939         	1.8442208367e+05
0.023034          	1.8492080806e+05
0.0230741         	1.8541426243e+05
0.0231142         	1.8589698074e+05
0.0231544         	1.8636985454e+05
0.0231945         	1.8683421236e+05
0.0232346         	1.8729196807e+05
0.0232747         	1.8774242153e+05
0.0233158         	1.8819872241e+05
0.0233569         	1.8864782593e+05
0.023398          	1.8909507185e+05
0.023439          	1.8953665918e+05
0.0234801         	1.8996888428e+05
0.0235212         	1.9038971363e+05
0.0235635         	1.9081839458e+05
0.0236057         	1.9123967677e+05
0.023648          	1.9164869475e+05
0.0236902         	1.9204579492e+05
0.0237325         	1.9243493827e+05
0.0237762         	1.9283203581e+05
0.0238199         	1.9322600245e+05
0.0238636         	1.9361348884e+05
0.0239073         	1.9399317099e+05
0.0239528         	1.9437193988e+05
0.0239984         	1.9473805481e+05
0.0240439         	1.9508611871e+05
0.0240894         	1.9542388741e+05
0.0241349         	1.9574949552e+05
0.0241805         	1.9606352764e+05
0.0242287         	1.9638141262e+05
0.0242769         	1.9669361132e+05
0.0243251         	1.9698842276e+05
0.0243733         	1.9726528881e+05
0.0244215         	1.9753595411e+05
0.0244697         	1.9779000286e+05
0.0245179         	1.9802946851e+05
0.0245661         	1.9826078135e+05
0.0246143         	1.9846763832e+05
0.0246625         	1.9866532216e+05
0.0247108         	1.9885538279e+05
0.024759          	1.9903309209e+05
0.0248072         	1.9920484740e+05
0.0248554         	1.9936019990e+05
0.0249036         	1.9949874561e+05
0.0249518         	1.9962217134e+05
0.025             	1.9973485554e+05
0.0250481         	1.9983169324e+05
0.0250962         	1.9991118889e+05
0.0251442         	1.9997440074e+05
0.0251913         	2.0002780686e+05
0.0252385         	2.0007290930e+05
0.0252856         	2.0010945067e+05
0.0253317         	2.0013862021e+05
0.0253778         	2.0015898533e+05
0.025424          	2.0017338480e+05
0.0254691         	2.0017700826e+05
0.0255142         	2.0016441061e+05
0.0255584         	2.0014197986e+05
0.0256025         	2.0011093643e+05
0.0256466         	2.0007424842e+05
0.0256897         	2.0003866077e+05
0.0257318         	1.9999957576e+05
0.0257739         	1.9995135446e+05
0.025816          	1.9989766146e+05
0.0258571         	1.9984133063e+05
0.0258982         	1.9977925106e+05
0.0259382         	1.9971273511e+05
0.0259783         	1.9964024107e+05
0.0260173         	1.9956414334e+05
0.0260563         	1.9948367754e+05
0.0260943         	1.9940550894e+05
0.0261323         	1.9932802108e+05
0.0261692         	1.9925092263e+05
0.0262062         	1.9916978361e+05
0.0262432         	1.9908486081e+05
0.0262791         	1.9899967717e+05
0.026315          	1.9891190318e+05
0.0263509         	1.9881942185e+05
0.0263868         	1.9872416352e+05
0.0264216         	1.9863223682e+05
0.0264564         	1.9854111566e+05
0.0264912         	1.9845009977e+05
0.026526          	1.9835685117e+05
0.0265596         	1.9826776813e+05
0.0265931         	1.9817744732e+05
0.0266255         	1.9809072631e+05
0.0266579         	1.9800584932e+05
0.0266903         	1.9792132022e+05
0.0267214         	1.9784293824e+05
0.0267526         	1.9776620656e+05
0.0267837         	1.9769088054e+05
0.0268149         	1.9761677593e+05
0.0268447         	1.9754786291e+05
0.0268744         	1.9748001732e+05
0.0269029         	1.9741798894e+05
0.0269313         	1.9735814882e+05
0.0269598         	1.9729957307e+05
0.0269882         	1.9724106262e+05
0.0270166         	1.9718284667e+05
0.0270451         	1.9712512825e+05
0.0270735         	1.9706780793e+05
0.0271019         	1.9700961951e+05
0.0271285         	1.9695804833e+05
0.027155          	1.9690664467e+05
0.0271796         	1.9686168325e+05
0.0272043         	1.9681694931e+05
0.0272289         	1.9677232585e+05
0.0272536         	1.9672803459e+05
0.0272782         	1.9668440539e+05
0.0273029         	1.9664106281e+05
0.0273275         	1.9659789308e+05
0.0273521         	1.9655497720e+05
0.0273768         	1.9651216867e+05
0.0274014         	1.9646891712e+05
0.0274261         	1.9642558726e+05
0.0274507         	1.9638112102e+05
0.0274754         	1.9633541177e+05
0.0275            	1.9628780495e+05
0.0275236         	1.9624171469e+05
0.0275467         	1.9619608142e+05
0.0275697         	1.9615131486e+05
0.0275924         	1.9610738953e+05
0.0276153         	1.9606251764e+05
0.027638          	1.9601881445e+05
0.0276605         	1.9597619543e+05
0.027683          	1.9593384768e+05
0.0277055         	1.9589134854e+05
0.0277278         	1.9584898252e+05
0.0277505         	1.9580584520e+05
0.0277732         	1.9576267283e+05
0.0277962         	1.9571862068e+05
0.0278189         	1.9567539812e+05
0.0278416         	1.9563163262e+05
0.0278641         	1.9558860566e+05
0.0278863         	1.9554518304e+05
0.0279081         	1.9550398711e+05
0.0279299         	1.9546427020e+05
0.0279517         	1.9542578580e+05
0.0279735         	1.9538885553e+05
0.0279953         	1.9535258377e+05
0.0280171         	1.9531815580e+05
0.0280391         	1.9528508243e+05
0.0280612         	1.9525283315e+05
0.0280832         	1.9522120389e+05
0.0281052         	1.9519061136e+05
0.0281275         	1.9516041934e+05
0.0281498         	1.9513183217e+05
0.0281721         	1.9510367556e+05
0.0281944         	1.9507586654e+05
0.0282164         	1.9505034606e+05
0.0282384         	1.9502563624e+05
0.0282602         	1.9500165730e+05
0.0282819         	1.9497973483e+05
0.0283037         	1.9495934683e+05
0.0283254         	1.9494010481e+05
0.0283474         	1.9492080238e+05
0.0283695         	1.9490249680e+05
0.0283915         	1.9488497323e+05
0.0284133         	1.9486990172e+05
0.028435          	1.9485528983e+05
0.0284567         	1.9484151235e+05
0.0284785         	1.9482889662e+05
0.0285002         	1.9481733800e+05
0.0285219         	1.9480747566e+05
0.0285437         	1.9479904788e+05
0.0285657         	1.9479064787e+05
0.0285878         	1.9478298736e+05
0.0286102         	1.9477579928e+05
0.0286323         	1.9477014763e+05
0.0286543         	1.9476408859e+05
0.028676          	1.9475851683e+05
0.0286977         	1.9475352155e+05
0.0287195         	1.9474939628e+05
0.0287412         	1.9474683172e+05
0.0287632         	1.9474423858e+05
0.0287857         	1.9474177932e+05
0.0288078         	1.9473945999e+05
0.0288299         	1.9473707341e+05
0.0288516         	1.9473490325e+05
0.0288732         	1.9473254228e+05
0.0288949         	1.9472973213e+05
0.0289166         	1.9472729173e+05
0.0289387         	1.9472398534e+05
0.0289608         	1.9472111763e+05
0.0289829         	1.9471743947e+05
0.029005          	1.9471413352e+05
0.0290271         	1.9471004064e+05
0.0290492         	1.9470595481e+05
0.0290713         	1.9470123864e+05
0.029094          	1.9469413406e+05
0.0291161         	1.9468588956e+05
0.0291376         	1.9467715618e+05
0.0291592         	1.9466871325e+05
0.0291808         	1.9465922200e+05
0.0292023         	1.9464821332e+05
0.0292239         	1.9463542081e+05
0.0292454         	1.9462189700e+05
0.029267          	1.9460703139e+05
0.0292892         	1.9458788323e+05
0.0293107         	1.9456762142e+05
0.029333          	1.9454360771e+05
0.0293545         	1.9451977170e+05
0.0293768         	1.9449197451e+05
0.029399          	1.9446124437e+05
0.0294213         	1.9442743011e+05
0.0294435         	1.9439119022e+05
0.0294658         	1.9435170151e+05
0.029488          	1.9430905063e+05
0.0295094         	1.9426690447e+05
0.0295317         	1.9421832984e+05
0.029554          	1.9416656805e+05
0.0295763         	1.9411191654e+05
0.0295975         	1.9405914754e+05
0.0296187         	1.9400249745e+05
0.0296398         	1.9394203275e+05
0.029661          	1.9387848885e+05
0.0296836         	1.9380359694e+05
0.0297047         	1.9373237015e+05
0.0297258         	1.9365873387e+05
0.0297469         	1.9358164549e+05
0.029768          	1.9350143962e+05
0.0297891         	1.9341839631e+05
0.0298102         	1.9333252193e+05
0.0298313         	1.9324335640e+05
0.0298524         	1.9315274306e+05
0.0298735         	1.9305932754e+05
0.0298945         	1.9296215618e+05
0.0299156         	1.9286200936e+05
0.0299367         	1.9275852379e+05
0.0299578         	1.9265103559e+05
0.0299789         	1.9254047423e+05
0.03              	1.9242696201e+05
0.0300216         	1.9230793154e+05
0.0300431         	1.9218685616e+05
0.0300645         	1.9206431295e+05
0.0300856         	1.9194048925e+05
0.0301068         	1.9181521334e+05
0.030128          	1.9168809733e+05
0.030149          	1.9156018483e+05
0.0301702         	1.9142870905e+05
0.0301914         	1.9129489204e+05
0.0302125         	1.9115760326e+05
0.0302333         	1.9102040959e+05
0.0302541         	1.9088038377e+05
0.0302749         	1.9073859513e+05
0.0302955         	1.9059607009e+05
0.0303163         	1.9044970298e+05
0.0303371         	1.9030191788e+05
0.0303577         	1.9015436922e+05
0.0303785         	1.9000440574e+05
0.0303993         	1.8985268062e+05
0.0304201         	1.8969893515e+05
0.0304409         	1.8954390108e+05
0.0304615         	1.8938879704e+05
0.0304823         	1.8922948133e+05
0.0305029         	1.8906986050e+05
0.0305233         	1.8890993737e+05
0.0305436         	1.8874795398e+05
0.030564          	1.8858467590e+05
0.0305844         	1.8842066967e+05
0.0306048         	1.8825565852e+05
0.0306252         	1.8808922323e+05
0.0306453         	1.8792323239e+05
0.0306655         	1.8775671377e+05
0.0306856         	1.8758879822e+05
0.0307058         	1.8741999298e+05
0.030726          	1.8724967254e+05
0.0307461         	1.8707726112e+05
0.0307663         	1.8690314423e+05
0.0307864         	1.8672779134e+05
0.0308066         	1.8655126077e+05
0.0308268         	1.8637395752e+05
0.0308467         	1.8619852758e+05
0.0308666         	1.8602226031e+05
0.0308868         	1.8584216890e+05
0.0309069         	1.8566160270e+05
0.0309271         	1.8547999793e+05
0.030947          	1.8530066186e+05
0.0309669         	1.8512103307e+05
0.0309868         	1.8494004798e+05
0.031007          	1.8475419094e+05
0.0310272         	1.8456685034e+05
0.0310474         	1.8437904647e+05
0.0310673         	1.8419327420e+05
0.0310869         	1.8400954380e+05
0.0311065         	1.8382468685e+05
0.0311261         	1.8363868454e+05
0.0311458         	1.8345305672e+05
0.0311654         	1.8326712703e+05
0.0311853         	1.8307719893e+05
0.0312052         	1.8288612711e+05
0.0312251         	1.8269393485e+05
0.0312451         	1.8250137229e+05
0.0312647         	1.8231138630e+05
0.0312843         	1.8212116099e+05
0.0313039         	1.8193069699e+05
0.0313235         	1.8174014653e+05
0.0313428         	1.8155290742e+05
0.0313621         	1.8136568079e+05
0.0313814         	1.8117850836e+05
0.0314006         	1.8099070644e+05
0.0314199         	1.8080284612e+05
0.0314392         	1.8061499854e+05
0.0314585         	1.8042713802e+05
0.0314778         	1.8023918421e+05
0.0314971         	1.8005157437e+05
0.0315164         	1.7986397676e+05
0.0315357         	1.7967535585e+05
0.0315549         	1.7948634420e+05
0.0315742         	1.7929753036e+05
0.0315935         	1.7910929015e+05
0.0316128         	1.7892189087e+05
0.0316321         	1.7873447022e+05
0.0316514         	1.7854621404e+05
0.0316707         	1.7835831342e+05
0.0316895         	1.7817574889e+05
0.0317084         	1.7799376700e+05
0.0317272         	1.7781216204e+05
0.0317461         	1.7763036391e+05
0.0317649         	1.7744951984e+05
0.0317838         	1.7726903955e+05
0.0318026         	1.7708869500e+05
0.0318215         	1.7690794992e+05
0.0318403         	1.7672738392e+05
0.0318591         	1.7654663108e+05
0.031878          	1.7636578145e+05
0.0318968         	1.7618475414e+05
0.0319157         	1.7600351897e+05
0.0319345         	1.7582221126e+05
0.0319534         	1.7564132096e+05
0.0319722         	1.7546126510e+05
0.0319911         	1.7528198879e+05
0.0320099         	1.7510350618e+05
0.0320288         	1.7492530337e+05
0.0320476         	1.7474662224e+05
0.0320665         	1.7456843559e+05
0.0320853         	1.7438967428e+05
0.0321042         	1.7421151840e+05
0.032123          	1.7403335535e+05
0.0321419         	1.7385576598e+05
0.0321607         	1.7367777903e+05
0.0321796         	1.7349993346e+05
0.0321984         	1.7332223483e+05
0.0322173         	1.7314501448e+05
0.0322361         	1.7296798639e+05
0.032255          	1.7279143898e+05
0.0322738         	1.7261515313e+05
0.0322927         	1.7243941288e+05
0.0323115         	1.7226355575e+05
0.0323304         	1.7208826522e+05
0.0323492         	1.7191420471e+05
0.0323681         	1.7173972109e+05
0.0323869         	1.7156629144e+05
0.0324058         	1.7139355040e+05
0.0324246         	1.7122088445e+05
0.0324435         	1.7104892043e+05
0.0324623         	1.7087778012e+05
0.0324812         	1.7070731538e+05
0.0325            	1.7053673211e+05
0.0325184         	1.7037107822e+05
0.0325368         	1.7020668753e+05
0.032555          	1.7004443930e+05
0.0325734         	1.6988194291e+05
0.0325918         	1.6971995441e+05
0.0326102         	1.6955905663e+05
0.0326285         	1.6939953041e+05
0.0326469         	1.6924059033e+05
0.0326653         	1.6908218551e+05
0.0326838         	1.6892343769e+05
0.0327024         	1.6876527624e+05
0.0327209         	1.6860765818e+05
0.0327394         	1.6844987639e+05
0.032758          	1.6829277645e+05
0.0327763         	1.6813705660e+05
0.0327947         	1.6798163272e+05
0.0328131         	1.6782626607e+05
0.0328313         	1.6767266599e+05
0.0328495         	1.6752003552e+05
0.0328678         	1.6736822906e+05
0.032886          	1.6721677511e+05
0.0329042         	1.6706527891e+05
0.0329224         	1.6691461807e+05
0.0329407         	1.6676475454e+05
0.0329589         	1.6661576966e+05
0.0329771         	1.6646680289e+05
0.0329953         	1.6631790810e+05
0.0330136         	1.6616973459e+05
0.0330318         	1.6602169174e+05
0.0330502         	1.6587265395e+05
0.0330686         	1.6572383108e+05
0.033087          	1.6557528725e+05
0.0331052         	1.6542854717e+05
0.0331234         	1.6528200080e+05
0.0331416         	1.6513634382e+05
0.0331598         	1.6499083378e+05
0.0331782         	1.6484324887e+05
0.0331966         	1.6469510246e+05
0.0332149         	1.6454824029e+05
0.0332331         	1.6440128496e+05
0.0332511         	1.6425660447e+05
0.0332691         	1.6411200317e+05
0.0332872         	1.6396747917e+05
0.0333052         	1.6382274173e+05
0.0333232         	1.6367802746e+05
0.0333413         	1.6353380277e+05
0.0333593         	1.6339033351e+05
0.0333773         	1.6324691742e+05
0.0333953         	1.6310359204e+05
0.0334134         	1.6296008114e+05
0.0334312         	1.6281815804e+05
0.033449          	1.6267593831e+05
0.0334669         	1.6253393437e+05
0.0334847         	1.6239194056e+05
0.0335025         	1.6224996208e+05
0.0335201         	1.6211001840e+05
0.0335377         	1.6197036877e+05
0.0335556         	1.6182904242e+05
0.0335734         	1.6168745610e+05
0.0335912         	1.6154542882e+05
0.0336091         	1.6140322516e+05
0.0336269         	1.6126117235e+05
0.0336447         	1.6111891527e+05
0.0336626         	1.6097677423e+05
0.0336804         	1.6083373127e+05
0.0336982         	1.6069057617e+05
0.0337161         	1.6054763574e+05
0.0337339         	1.6040500832e+05
0.0337517         	1.6026217257e+05
0.0337696         	1.6011918090e+05
0.0337874         	1.5997618032e+05
0.0338052         	1.5983337215e+05
0.0338231         	1.5969099249e+05
0.0338406         	1.5955184804e+05
0.0338582         	1.5941315643e+05
0.0338758         	1.5927490647e+05
0.0338933         	1.5913680977e+05
0.0339112         	1.5899603440e+05
0.033929          	1.5885530601e+05
0.0339469         	1.5871478222e+05
0.0339647         	1.5857455274e+05
0.0339826         	1.5843394275e+05
0.0340004         	1.5829262758e+05
0.0340183         	1.5815104576e+05
0.0340361         	1.5800888125e+05
0.034054          	1.5786609849e+05
0.0340718         	1.5772316297e+05
0.0340897         	1.5758013484e+05
0.0341075         	1.5743696217e+05
0.0341254         	1.5729359386e+05
0.0341432         	1.5714964892e+05
0.0341611         	1.5700632100e+05
0.0341789         	1.5686290595e+05
0.0341968         	1.5671971880e+05
0.0342146         	1.5657640820e+05
0.0342325         	1.5643289227e+05
0.0342503         	1.5628956678e+05
0.0342682         	1.5614595001e+05
0.0342856         	1.5600598870e+05
0.0343035         	1.5586156511e+05
0.0343209         	1.5572053065e+05
0.0343383         	1.5557925285e+05
0.0343557         	1.5543861095e+05
0.0343731         	1.5529821265e+05
0.0343905         	1.5515762322e+05
0.0344079         	1.5501667531e+05
0.0344253         	1.5487558273e+05
0.0344433         	1.5472914540e+05
0.0344613         	1.5458279881e+05
0.0344792         	1.5443573441e+05
0.0344972         	1.5428835712e+05
0.0345145         	1.5414649123e+05
0.0345319         	1.5400480646e+05
0.0345492         	1.5386316106e+05
0.0345665         	1.5372125268e+05
0.0345839         	1.5357887118e+05
0.0346012         	1.5343583204e+05
0.0346186         	1.5329284856e+05
0.0346359         	1.5315013361e+05
0.0346532         	1.5300677177e+05
0.0346706         	1.5286281134e+05
0.0346879         	1.5271839098e+05
0.0347052         	1.5257370813e+05
0.0347226         	1.5242888453e+05
0.0347399         	1.5228323909e+05
0.0347573         	1.5213711313e+05
0.0347746         	1.5199070404e+05
0.0347919         	1.5184362191e+05
0.0348093         	1.5169599870e+05
0.0348266         	1.5154834440e+05
0.034844          	1.5140102215e+05
0.0348613         	1.5125393141e+05
0.0348786         	1.5110668588e+05
0.034896          	1.5095952306e+05
0.0349133         	1.5081192808e+05
0.0349306         	1.5066388339e+05
0.034948          	1.5051535621e+05
0.0349653         	1.5036610193e+05
0.0349827         	1.5021656170e+05
0.035             	1.5006607102e+05
0.0350175         	1.4991346351e+05
0.035035          	1.4976000379e+05
0.0350523         	1.4960738648e+05
0.0350697         	1.4945443216e+05
0.0350872         	1.4930010627e+05
0.0351045         	1.4914672211e+05
0.0351219         	1.4899299142e+05
0.0351392         	1.4883902594e+05
0.0351566         	1.4868452138e+05
0.0351741         	1.4852791918e+05
0.0351914         	1.4837219613e+05
0.0352088         	1.4821623295e+05
0.0352262         	1.4805994519e+05
0.0352434         	1.4790503381e+05
0.0352606         	1.4775004487e+05
0.0352778         	1.4759429944e+05
0.0352951         	1.4743808257e+05
0.0353123         	1.4728126759e+05
0.0353294         	1.4712542271e+05
0.0353465         	1.4696912099e+05
0.0353636         	1.4681301339e+05
0.0353807         	1.4665705463e+05
0.0353976         	1.4650237951e+05
0.0354146         	1.4634753468e+05
0.0354315         	1.4619229046e+05
0.0354486         	1.4603494549e+05
0.0354656         	1.4587836491e+05
0.0354825         	1.4572146031e+05
0.0354995         	1.4556469663e+05
0.0355164         	1.4540797893e+05
0.0355334         	1.4525121143e+05
0.0355503         	1.4509427261e+05
0.0355673         	1.4493695770e+05
0.0355842         	1.4477957314e+05
0.0356012         	1.4462226508e+05
0.0356182         	1.4446484999e+05
0.0356353         	1.4430525579e+05
0.0356524         	1.4414477892e+05
0.0356696         	1.4398200470e+05
0.0356867         	1.4382039572e+05
0.0357038         	1.4365872197e+05
0.035721          	1.4349695523e+05
0.0357381         	1.4333510145e+05
0.0357552         	1.4317271584e+05
0.0357723         	1.4301027004e+05
0.0357894         	1.4284783764e+05
0.0358067         	1.4268357661e+05
0.0358239         	1.4251911792e+05
0.0358412         	1.4235378446e+05
0.0358585         	1.4218792951e+05
0.0358758         	1.4202189582e+05
0.0358931         	1.4185568341e+05
0.0359103         	1.4168966800e+05
0.0359274         	1.4152571553e+05
0.0359445         	1.4136180548e+05
0.0359616         	1.4119733929e+05
0.0359787         	1.4103230454e+05
0.0359958         	1.4086695007e+05
0.0360127         	1.4070371972e+05
0.0360296         	1.4054041957e+05
0.0360465         	1.4037701636e+05
0.0360634         	1.4021340550e+05
0.0360803         	1.4004943592e+05
0.0360972         	1.3988514387e+05
0.0361143         	1.3971860244e+05
0.0361314         	1.3955175846e+05
0.0361485         	1.3938500438e+05
0.0361656         	1.3921844292e+05
0.0361825         	1.3905399671e+05
0.0361996         	1.3888693771e+05
0.0362167         	1.3871987087e+05
0.0362339         	1.3855265781e+05
0.036251          	1.3838581583e+05
0.0362681         	1.3821954840e+05
0.0362852         	1.3805359741e+05
0.0363023         	1.3788780875e+05
0.0363194         	1.3772178148e+05
0.0363365         	1.3755555298e+05
0.0363536         	1.3738934752e+05
0.0363707         	1.3722334415e+05
0.0363878         	1.3705711221e+05
0.036405          	1.3689086792e+05
0.0364221         	1.3672456110e+05
0.0364392         	1.3655850357e+05
0.0364563         	1.3639261622e+05
0.0364734         	1.3622728317e+05
0.0364905         	1.3606237179e+05
0.0365079         	1.3589419854e+05
0.0365253         	1.3572584341e+05
0.0365427         	1.3555782366e+05
0.0365601         	1.3538978950e+05
0.0365775         	1.3522155681e+05
0.0365949         	1.3505322679e+05
0.0366123         	1.3488494198e+05
0.0366297         	1.3471636358e+05
0.0366472         	1.3454748098e+05
0.0366646         	1.3437883200e+05
0.036682          	1.3421029447e+05
0.0366994         	1.3404177524e+05
0.0367168         	1.3387347931e+05
0.0367342         	1.3370530357e+05
0.0367516         	1.3353718804e+05
0.036769          	1.3336921941e+05
0.0367864         	1.3320138163e+05
0.0368038         	1.3303361952e+05
0.0368212         	1.3286636111e+05
0.0368386         	1.3269966220e+05
0.036856          	1.3253337733e+05
0.0368734         	1.3236761061e+05
0.0368908         	1.3220227312e+05
0.0369082         	1.3203692451e+05
0.0369256         	1.3187178388e+05
0.036943          	1.3170706898e+05
0.0369604         	1.3154302957e+05
0.0369778         	1.3137913714e+05
0.0369953         	1.3121492175e+05
0.0370127         	1.3105069846e+05
0.0370301         	1.3088648275e+05
0.0370475         	1.3072227881e+05
0.0370649         	1.3055830034e+05
0.0370823         	1.3039485749e+05
0.0370997         	1.3023173117e+05
0.0371171         	1.3006842383e+05
0.0371345         	1.2990496959e+05
0.0371519         	1.2974164497e+05
0.0371693         	1.2957873229e+05
0.0371867         	1.2941668375e+05
0.0372041         	1.2925546852e+05
0.0372215         	1.2909469662e+05
0.0372389         	1.2893442665e+05
0.0372563         	1.2877434045e+05
0.0372737         	1.2861467254e+05
0.0372911         	1.2845552235e+05
0.0373085         	1.2829653472e+05
0.0373259         	1.2813770326e+05
0.0373434         	1.2797947393e+05
0.0373608         	1.2782187799e+05
0.0373782         	1.2766463996e+05
0.0373956         	1.2750793494e+05
0.037413          	1.2735174497e+05
0.0374304         	1.2719582703e+05
0.0374478         	1.2704025198e+05
0.0374652         	1.2688523230e+05
0.0374826         	1.2673061603e+05
0.0375            	1.2657643110e+05
0.0375185         	1.2641262967e+05
0.0375369         	1.2625023718e+05
0.0375553         	1.2608811829e+05
0.0375738         	1.2592499245e+05
0.0375923         	1.2576239238e+05
0.0376108         	1.2560010834e+05
0.0376294         	1.2543818469e+05
0.0376479         	1.2527645536e+05
0.0376664         	1.2511423175e+05
0.0376849         	1.2495311651e+05
0.0377036         	1.2479138068e+05
0.0377223         	1.2463021903e+05
0.0377409         	1.2446969704e+05
0.0377596         	1.2430978798e+05
0.0377783         	1.2414996580e+05
0.0377969         	1.2399155270e+05
0.0378156         	1.2383350530e+05
0.0378343         	1.2367571508e+05
0.0378531         	1.2351725531e+05
0.0378719         	1.2335909490e+05
0.0378908         	1.2320124454e+05
0.0379098         	1.2304204068e+05
0.0379288         	1.2288303909e+05
0.0379478         	1.2272436845e+05
0.0379668         	1.2256513824e+05
0.0379858         	1.2240712351e+05
0.038005          	1.2224808213e+05
0.0380242         	1.2209038653e+05
0.0380433         	1.2193270874e+05
0.0380627         	1.2177448810e+05
0.0380819         	1.2161753039e+05
0.0381013         	1.2146011376e+05
0.0381206         	1.2130335914e+05
0.03814           	1.2114622559e+05
0.0381594         	1.2099003190e+05
0.0381788         	1.2083388877e+05
