# Region          : all region0
# Cells           : 7500
# Volume          : 2.6000000000e-01
# Time            	average(p)
0.04              	1.5505268542e+05
0.0400177         	1.5491296047e+05
0.0400356         	1.5477207530e+05
0.0400534         	1.5463082349e+05
0.0400712         	1.5449099875e+05
0.0400889         	1.5435130421e+05
0.0401066         	1.5421139521e+05
0.0401245         	1.5407004448e+05
0.0401425         	1.5392703792e+05
0.0401605         	1.5378375478e+05
0.0401785         	1.5364006731e+05
0.0401965         	1.5349598341e+05
0.0402143         	1.5335298211e+05
0.0402322         	1.5321010299e+05
0.04025           	1.5306669795e+05
0.040268          	1.5292153171e+05
0.040286          	1.5277624426e+05
0.040304          	1.5263046937e+05
0.0403219         	1.5248611029e+05
0.0403396         	1.5234298228e+05
0.0403573         	1.5219975281e+05
0.0403749         	1.5205803653e+05
0.0403924         	1.5191635964e+05
0.0404102         	1.5177332167e+05
0.0404279         	1.5163021747e+05
0.0404456         	1.5148720392e+05
0.0404633         	1.5134394960e+05
0.040481          	1.5120055111e+05
0.0404987         	1.5105740693e+05
0.0405164         	1.5091398919e+05
0.0405341         	1.5077054530e+05
0.0405518         	1.5062666293e+05
0.0405695         	1.5048266195e+05
0.0405873         	1.5033800182e+05
0.040605          	1.5019296814e+05
0.0406227         	1.5004769021e+05
0.0406406         	1.4990098635e+05
0.0406584         	1.4975412376e+05
0.0406763         	1.4960672566e+05
0.0406942         	1.4945883536e+05
0.0407121         	1.4931080877e+05
0.04073           	1.4916297716e+05
0.0407477         	1.4901696656e+05
0.0407654         	1.4887099813e+05
0.0407832         	1.4872314021e+05
0.0408011         	1.4857486973e+05
0.0408192         	1.4842462608e+05
0.0408371         	1.4827572709e+05
0.040855          	1.4812680688e+05
0.0408726         	1.4797992908e+05
0.0408903         	1.4783314937e+05
0.040908          	1.4768609971e+05
0.0409257         	1.4753898499e+05
0.0409434         	1.4739204406e+05
0.0409611         	1.4724489709e+05
0.0409788         	1.4709755215e+05
0.0409965         	1.4695009694e+05
0.0410142         	1.4680282282e+05
0.0410318         	1.4665565573e+05
0.0410495         	1.4650835898e+05
0.0410674         	1.4635898174e+05
0.0410851         	1.4621115783e+05
0.0411028         	1.4606274592e+05
0.0411205         	1.4591419580e+05
0.0411382         	1.4576550973e+05
0.0411559         	1.4561652752e+05
0.0411736         	1.4546789639e+05
0.0411912         	1.4531954964e+05
0.0412087         	1.4517328915e+05
0.0412261         	1.4502723293e+05
0.0412436         	1.4488130598e+05
0.041261          	1.4473507545e+05
0.0412785         	1.4458889770e+05
0.0412959         	1.4444258898e+05
0.0413134         	1.4429599322e+05
0.0413308         	1.4414992521e+05
0.0413486         	1.4400150663e+05
0.0413663         	1.4385292105e+05
0.041384          	1.4370411335e+05
0.0414017         	1.4355526019e+05
0.0414194         	1.4340676055e+05
0.0414368         	1.4326120499e+05
0.0414543         	1.4311620749e+05
0.0414717         	1.4297143268e+05
0.0414891         	1.4282626351e+05
0.0415066         	1.4268097624e+05
0.041524          	1.4253541694e+05
0.0415414         	1.4238974662e+05
0.0415592         	1.4224119817e+05
0.0415766         	1.4209557021e+05
0.041594          	1.4195033948e+05
0.0416114         	1.4180543780e+05
0.0416289         	1.4166023637e+05
0.0416463         	1.4151501270e+05
0.0416637         	1.4136968419e+05
0.0416811         	1.4122424147e+05
0.0416986         	1.4107879833e+05
0.041716          	1.4093330980e+05
0.0417334         	1.4078827278e+05
0.0417508         	1.4064369633e+05
0.0417682         	1.4049966134e+05
0.0417857         	1.4035598588e+05
0.0418031         	1.4021243083e+05
0.0418205         	1.4006928779e+05
0.0418379         	1.3992629447e+05
0.0418554         	1.3978355751e+05
0.0418728         	1.3964155000e+05
0.0418902         	1.3949928233e+05
0.0419076         	1.3935670539e+05
0.041925          	1.3921399364e+05
0.0419425         	1.3907117039e+05
0.0419599         	1.3892824665e+05
0.0419773         	1.3878556941e+05
0.0419947         	1.3864287891e+05
0.0420122         	1.3850092202e+05
0.0420296         	1.3835921428e+05
0.042047          	1.3821794159e+05
0.0420644         	1.3807711431e+05
0.0420819         	1.3793647955e+05
0.0420993         	1.3779568821e+05
0.0421167         	1.3765468565e+05
0.0421341         	1.3751376281e+05
0.0421515         	1.3737321890e+05
0.042169          	1.3723271527e+05
0.0421864         	1.3709231586e+05
0.0422038         	1.3695187694e+05
0.0422212         	1.3681170371e+05
0.0422387         	1.3667182951e+05
0.0422561         	1.3653240087e+05
0.0422735         	1.3639340550e+05
0.0422909         	1.3625494877e+05
0.0423083         	1.3611670109e+05
0.0423258         	1.3597887115e+05
0.0423432         	1.3584115219e+05
0.0423606         	1.3570360611e+05
0.042378          	1.3556616679e+05
0.0423955         	1.3542923029e+05
0.0424129         	1.3529275045e+05
0.0424303         	1.3515657796e+05
0.0424477         	1.3502087272e+05
0.0424652         	1.3488545215e+05
0.0424826         	1.3475018841e+05
0.0425            	1.3461504930e+05
0.0425179         	1.3447649796e+05
0.0425357         	1.3433840469e+05
0.0425537         	1.3419925236e+05
0.0425718         	1.3405918298e+05
0.0425899         	1.3391888020e+05
0.0426079         	1.3377974554e+05
0.0426259         	1.3364078799e+05
0.0426439         	1.3350202588e+05
0.0426619         	1.3336358482e+05
0.0426799         	1.3322538944e+05
0.0426979         	1.3308760767e+05
0.0427157         	1.3295113342e+05
0.0427335         	1.3281475338e+05
0.0427515         	1.3267783882e+05
0.0427695         	1.3254108674e+05
0.0427877         	1.3240315564e+05
0.0428056         	1.3226690236e+05
0.0428236         	1.3213093621e+05
0.0428416         	1.3199526821e+05
0.0428596         	1.3185988975e+05
0.0428776         	1.3172499057e+05
0.0428956         	1.3159043030e+05
0.0429137         	1.3145495649e+05
0.0429317         	1.3132087878e+05
0.0429497         	1.3118699506e+05
0.0429677         	1.3105344994e+05
0.0429858         	1.3091935230e+05
0.043004          	1.3078601746e+05
0.0430223         	1.3065200981e+05
0.0430406         	1.3051796703e+05
0.0430587         	1.3038529241e+05
0.0430769         	1.3025283828e+05
0.043095          	1.3012055988e+05
0.0431132         	1.2998851120e+05
0.0431313         	1.2985711972e+05
0.0431494         	1.2972612756e+05
0.0431676         	1.2959511483e+05
0.0431859         	1.2946279333e+05
0.0432042         	1.2933030282e+05
0.0432226         	1.2919790920e+05
0.0432409         	1.2906593943e+05
0.0432592         	1.2893414858e+05
0.0432775         	1.2880239066e+05
0.0432959         	1.2867090536e+05
0.0433142         	1.2853964011e+05
0.0433325         	1.2840873251e+05
0.0433508         	1.2827873151e+05
0.0433694         	1.2814779483e+05
0.0433879         	1.2801684442e+05
0.0434064         	1.2788612487e+05
0.0434252         	1.2775413853e+05
0.0434439         	1.2762241187e+05
0.0434624         	1.2749255851e+05
0.043481          	1.2736270612e+05
0.0434995         	1.2723296919e+05
0.043518          	1.2710365133e+05
0.0435365         	1.2697485856e+05
0.0435551         	1.2684681855e+05
0.0435736         	1.2671919490e+05
0.0435921         	1.2659176878e+05
0.0436106         	1.2646464523e+05
0.0436292         	1.2633779517e+05
0.0436477         	1.2621152378e+05
0.0436662         	1.2608589103e+05
0.043685          	1.2595859596e+05
0.0437038         	1.2583131482e+05
0.0437226         	1.2570437587e+05
0.0437414         	1.2557780691e+05
0.0437601         	1.2545138464e+05
0.0437789         	1.2532562952e+05
0.0437977         	1.2520013488e+05
0.0438165         	1.2507509903e+05
0.0438353         	1.2495048682e+05
0.0438541         	1.2482625948e+05
0.0438729         	1.2470281414e+05
0.0438916         	1.2457992056e+05
0.0439104         	1.2445720671e+05
0.0439292         	1.2433461294e+05
0.043948          	1.2421207716e+05
0.0439668         	1.2408995552e+05
0.0439859         	1.2396617083e+05
0.0440047         	1.2384506997e+05
0.0440235         	1.2372446257e+05
0.0440423         	1.2360378937e+05
0.044061          	1.2348326273e+05
0.0440798         	1.2336286985e+05
0.0440986         	1.2324258075e+05
0.0441178         	1.2311987029e+05
0.044137          	1.2299725563e+05
0.0441561         	1.2287484666e+05
0.0441753         	1.2275297998e+05
0.0441945         	1.2263142441e+05
0.0442141         	1.2250697292e+05
0.0442338         	1.2238283169e+05
0.0442534         	1.2225937429e+05
0.0442731         	1.2213698694e+05
0.0442922         	1.2201842701e+05
0.0443113         	1.2190075168e+05
0.044331          	1.2177987102e+05
0.0443507         	1.2165914907e+05
0.0443698         	1.2154196040e+05
0.0443889         	1.2142489481e+05
0.044408          	1.2130795962e+05
0.0444271         	1.2119115745e+05
0.0444468         	1.2107113733e+05
0.0444666         	1.2095152142e+05
0.0444863         	1.2083244332e+05
0.0445061         	1.2071404556e+05
0.0445259         	1.2059560829e+05
0.0445456         	1.2047721959e+05
0.0445654         	1.2035872703e+05
0.0445851         	1.2024016882e+05
0.0446049         	1.2012240825e+05
0.0446246         	1.2000503302e+05
0.0446444         	1.1988774758e+05
0.0446641         	1.1977068926e+05
0.0446839         	1.1965402858e+05
0.0447037         	1.1953746223e+05
0.0447234         	1.1942095559e+05
0.0447432         	1.1930466202e+05
0.0447629         	1.1918845461e+05
0.0447827         	1.1907219243e+05
0.0448024         	1.1895603806e+05
0.0448222         	1.1883995676e+05
0.044842          	1.1872380944e+05
0.0448617         	1.1860770911e+05
0.0448815         	1.1849173440e+05
0.0449012         	1.1837615213e+05
0.044921          	1.1826140147e+05
0.0449407         	1.1814706937e+05
0.0449605         	1.1803349999e+05
0.0449802         	1.1792014747e+05
0.045             	1.1780720010e+05
0.0450198         	1.1769425106e+05
0.0450397         	1.1758169645e+05
0.0450595         	1.1746942171e+05
0.0450794         	1.1735717391e+05
0.0450992         	1.1724500687e+05
0.045119          	1.1713280843e+05
0.0451391         	1.1701961723e+05
0.0451591         	1.1690644761e+05
0.0451791         	1.1679380081e+05
0.0451991         	1.1668119080e+05
0.0452191         	1.1656865875e+05
0.0452391         	1.1645633782e+05
0.0452593         	1.1634310254e+05
0.0452795         	1.1622979406e+05
0.0452997         	1.1611634692e+05
0.0453198         	1.1600287241e+05
0.0453402         	1.1588841943e+05
0.0453606         	1.1577456893e+05
0.045381          	1.1566104516e+05
0.0454013         	1.1554772083e+05
0.0454217         	1.1543482714e+05
0.0454421         	1.1532221413e+05
0.0454625         	1.1520984254e+05
0.0454828         	1.1509760486e+05
0.0455034         	1.1498428800e+05
0.045524          	1.1487084972e+05
0.0455446         	1.1475781942e+05
0.0455652         	1.1464514790e+05
0.0455858         	1.1453270745e+05
0.0456063         	1.1442046508e+05
0.0456269         	1.1430871239e+05
0.0456475         	1.1419744244e+05
0.0456681         	1.1408639593e+05
0.0456887         	1.1397550023e+05
0.0457095         	1.1386348737e+05
0.0457303         	1.1375170695e+05
0.0457511         	1.1364021894e+05
0.045772          	1.1352895122e+05
0.045793          	1.1341673127e+05
0.0458141         	1.1330468723e+05
0.0458352         	1.1319250966e+05
0.0458563         	1.1308021453e+05
0.0458773         	1.1296813947e+05
0.0458984         	1.1285649602e+05
0.0459195         	1.1274510763e+05
0.0459405         	1.1263397376e+05
0.0459616         	1.1252319847e+05
0.0459827         	1.1241294942e+05
0.0460041         	1.1230112224e+05
0.0460254         	1.1219011341e+05
0.0460468         	1.1207942171e+05
0.0460682         	1.1196884936e+05
0.0460899         	1.1185663326e+05
0.0461116         	1.1174453092e+05
0.0461333         	1.1163249241e+05
0.046155          	1.1152020745e+05
0.046177          	1.1140625339e+05
0.0461991         	1.1129284284e+05
0.0462211         	1.1117961901e+05
0.0462432         	1.1106644975e+05
0.0462656         	1.1095146451e+05
0.046288          	1.1083665776e+05
0.0463105         	1.1072211881e+05
0.0463329         	1.1060796122e+05
0.0463554         	1.1049416995e+05
0.0463778         	1.1038047160e+05
0.0464007         	1.1026434840e+05
0.0464236         	1.1014811796e+05
0.0464465         	1.1003212532e+05
0.0464694         	1.0991653412e+05
0.0464923         	1.0980146283e+05
0.0465152         	1.0968673293e+05
0.0465381         	1.0957209527e+05
0.0465616         	1.0945473692e+05
0.046585          	1.0933769729e+05
0.0466085         	1.0922105787e+05
0.046632          	1.0910503674e+05
0.0466554         	1.0899016376e+05
0.0466789         	1.0887592589e+05
0.0467023         	1.0876197862e+05
0.0467258         	1.0864828162e+05
0.0467493         	1.0853483668e+05
0.0467727         	1.0842151713e+05
0.0467962         	1.0830840189e+05
0.0468205         	1.0819139846e+05
0.0468447         	1.0807419395e+05
0.046869          	1.0795690907e+05
0.0468933         	1.0784010279e+05
0.0469175         	1.0772366385e+05
0.0469418         	1.0760778656e+05
0.0469661         	1.0749248653e+05
0.0469903         	1.0737786980e+05
0.0470146         	1.0726352257e+05
0.0470402         	1.0714364368e+05
0.0470657         	1.0702413149e+05
0.0470913         	1.0690487744e+05
0.0471168         	1.0678623135e+05
0.0471423         	1.0666819406e+05
0.0471679         	1.0655078574e+05
0.0471934         	1.0643380053e+05
0.047219          	1.0631712089e+05
0.0472445         	1.0620086908e+05
0.0472701         	1.0608541637e+05
0.0472956         	1.0597032175e+05
0.0473212         	1.0585592316e+05
0.0473467         	1.0574226723e+05
0.0473723         	1.0562874907e+05
0.0473978         	1.0551538433e+05
0.0474234         	1.0540222103e+05
0.0474489         	1.0528962491e+05
0.0474745         	1.0517802461e+05
0.0475            	1.0506683695e+05
0.0475269         	1.0495043966e+05
0.0475541         	1.0483335617e+05
0.0475812         	1.0471670530e+05
0.0476087         	1.0459904877e+05
0.0476362         	1.0448183260e+05
0.047664          	1.0436421310e+05
0.0476918         	1.0424734170e+05
0.04772           	1.0412965987e+05
0.0477481         	1.0401246857e+05
0.0477766         	1.0389418874e+05
0.0478051         	1.0377636354e+05
0.047834          	1.0365793134e+05
0.0478633         	1.0353875959e+05
0.047893          	1.0341853688e+05
0.0479226         	1.0329902416e+05
0.0479523         	1.0318040512e+05
0.0479824         	1.0306109149e+05
0.0480125         	1.0294301663e+05
0.0480427         	1.0282570037e+05
0.0480732         	1.0270716374e+05
0.0481038         	1.0258946739e+05
0.0481349         	1.0247064087e+05
0.048166          	1.0235263663e+05
0.0481976         	1.0223320249e+05
0.0482292         	1.0211476415e+05
0.0482614         	1.0199518045e+05
0.0482936         	1.0187641360e+05
0.0483264         	1.0175611247e+05
0.0483593         	1.0163724119e+05
0.0483927         	1.0151668270e+05
0.0484262         	1.0139777770e+05
0.0484597         	1.0127969117e+05
0.0484939         	1.0116031589e+05
0.0485282         	1.0104189964e+05
0.0485624         	1.0092512980e+05
0.0485975         	1.0080637934e+05
0.0486325         	1.0068901898e+05
0.0486676         	1.0057226552e+05
0.0487036         	1.0045390711e+05
0.0487396         	1.0033653883e+05
0.0487756         	1.0022042313e+05
0.0488116         	1.0010617729e+05
0.0488488         	9.9989835610e+04
0.0488859         	9.9874439164e+04
0.048923          	9.9760132821e+04
0.0489615         	9.9643198421e+04
0.049             	9.9527537077e+04
0.0490384         	9.9413194399e+04
0.0490769         	9.9300646115e+04
0.049117          	9.9184573046e+04
0.0491572         	9.9070064740e+04
0.0491973         	9.8957068045e+04
0.0492374         	9.8845473718e+04
0.0492798         	9.8729579319e+04
0.0493222         	9.8614812513e+04
0.0493645         	9.8501742670e+04
0.0494069         	9.8390588166e+04
0.0494493         	9.8282032366e+04
0.0494952         	9.8166128537e+04
0.049541          	9.8052138102e+04
0.0495869         	9.7940638721e+04
0.0496328         	9.7831792271e+04
0.0496787         	9.7725168726e+04
0.0497246         	9.7620037729e+04
0.0497705         	9.7516905275e+04
0.0498164         	9.7414982245e+04
0.0498623         	9.7315168164e+04
0.0499082         	9.7217609731e+04
0.0499541         	9.7121691717e+04
0.05              	9.7027502701e+04
0.050051          	9.6924804263e+04
0.0501043         	9.6819640675e+04
0.0501587         	9.6714645363e+04
0.0502132         	9.6611625342e+04
0.0502689         	9.6508608188e+04
0.0503261         	9.6405577702e+04
0.0503849         	9.6302361057e+04
0.0504436         	9.6201827863e+04
0.0505041         	9.6100828768e+04
0.0505646         	9.6003180712e+04
0.050627          	9.5906015787e+04
0.0506916         	9.5809407870e+04
0.0507562         	9.5716056031e+04
0.0508233         	9.5620749766e+04
0.0508931         	9.5524557675e+04
0.050963          	9.5431666898e+04
0.0510362         	9.5336797680e+04
0.0511094         	9.5245917437e+04
0.0511866         	9.5154907722e+04
0.0512639         	9.5068062951e+04
0.0513463         	9.4979618174e+04
0.0514287         	9.4895570440e+04
0.051518          	9.4808798376e+04
0.0516073         	9.4727276910e+04
0.0517065         	9.4644400673e+04
0.0518056         	9.4569156159e+04
0.0519048         	9.4501578981e+04
0.0520239         	9.4427551684e+04
0.0521429         	9.4362915053e+04
0.0522619         	9.4308510559e+04
0.052381          	9.4263763178e+04
0.0525            	9.4229705191e+04
0.0526316         	9.4204467711e+04
0.0527796         	9.4190631312e+04
0.0529504         	9.4196403535e+04
0.0531367         	9.4230172527e+04
0.0533438         	9.4301393728e+04
0.0535278         	9.4393075903e+04
0.053675          	9.4485805622e+04
0.0538222         	9.4594308626e+04
0.0539531         	9.4703281576e+04
0.0540694         	9.4809138707e+04
0.0541728         	9.4911550574e+04
0.0542647         	9.5007695623e+04
0.0543464         	9.5097375086e+04
0.0544281         	9.5191657121e+04
0.0544996         	9.5278244636e+04
0.0545711         	9.5369875082e+04
0.0546426         	9.5465873914e+04
0.0547141         	9.5565066718e+04
0.0547712         	9.5646238572e+04
0.0548284         	9.5729540018e+04
0.0548856         	9.5815098298e+04
0.0549428         	9.5903291369e+04
0.055             	9.5993794236e+04
0.0550521         	9.6078023551e+04
0.0551031         	9.6162093729e+04
0.055152          	9.6244651887e+04
0.0551999         	9.6327574508e+04
0.0552469         	9.6410587734e+04
0.0552919         	9.6491852682e+04
0.0553361         	9.6572835000e+04
0.0553785         	9.6651439835e+04
0.0554201         	9.6729382151e+04
0.0554609         	9.6806908657e+04
0.0555009         	9.6883989776e+04
0.0555393         	9.6959163392e+04
0.055577          	9.7034207590e+04
0.055614          	9.7109335033e+04
0.0556503         	9.7183100167e+04
0.0556858         	9.7256813572e+04
0.0557207         	9.7329585635e+04
0.0557549         	9.7401562731e+04
0.0557885         	9.7472519938e+04
0.0558214         	9.7542818939e+04
0.0558537         	9.7612526474e+04
0.0558854         	9.7681562381e+04
0.0559164         	9.7749934719e+04
0.0559469         	9.7817550589e+04
0.0559773         	9.7885570619e+04
0.0560072         	9.7952955743e+04
0.0560364         	9.8019442834e+04
0.0560657         	9.8086403657e+04
0.0560944         	9.8152561643e+04
0.0561225         	9.8217821352e+04
0.0561506         	9.8283493376e+04
0.0561782         	9.8348289391e+04
0.0562057         	9.8413682065e+04
0.0562327         	9.8478324572e+04
0.0562596         	9.8543359803e+04
0.0562866         	9.8608844213e+04
0.056313          	9.8673104587e+04
0.0563394         	9.8737609976e+04
0.0563657         	9.8802267610e+04
0.0563921         	9.8867376672e+04
0.0564179         	9.8931417263e+04
0.0564436         	9.8996001694e+04
0.0564694         	9.9060974009e+04
0.0564952         	9.9126282983e+04
0.0565209         	9.9191759873e+04
0.056546          	9.9255865740e+04
0.0565711         	9.9320186390e+04
0.0565962         	9.9384809113e+04
0.0566214         	9.9449612876e+04
0.0566465         	9.9514548485e+04
0.0566716         	9.9579894768e+04
0.0566967         	9.9645444288e+04
0.0567218         	9.9711302826e+04
0.0567461         	9.9775338491e+04
0.0567704         	9.9839464824e+04
0.0567947         	9.9903752848e+04
0.056819          	9.9968265017e+04
0.0568434         	1.0003302920e+05
0.0568677         	1.0009803914e+05
0.056892          	1.0016322664e+05
0.0569163         	1.0022857809e+05
0.0569406         	1.0029406307e+05
0.056965          	1.0035959279e+05
0.0569893         	1.0042524560e+05
0.0570136         	1.0049109762e+05
0.0570379         	1.0055694912e+05
0.0570622         	1.0062269306e+05
0.0570866         	1.0068847335e+05
0.0571109         	1.0075439634e+05
0.0571352         	1.0082034521e+05
0.0571595         	1.0088622961e+05
0.0571838         	1.0095187244e+05
0.0572082         	1.0101752836e+05
0.0572325         	1.0108334414e+05
0.0572568         	1.0114918533e+05
0.0572811         	1.0121504628e+05
0.0573054         	1.0128089059e+05
0.0573298         	1.0134651509e+05
0.0573541         	1.0141200409e+05
0.0573784         	1.0147730320e+05
0.0574027         	1.0154247841e+05
0.057427          	1.0160743043e+05
0.0574514         	1.0167231450e+05
0.0574757         	1.0173720768e+05
0.0575            	1.0180203654e+05
0.0575238         	1.0186540888e+05
0.0575479         	1.0192939939e+05
0.0575719         	1.0199338878e+05
0.0575959         	1.0205747214e+05
0.05762           	1.0212168225e+05
0.0576443         	1.0218651744e+05
0.0576685         	1.0225125827e+05
0.0576928         	1.0231568049e+05
0.0577171         	1.0237984774e+05
0.0577414         	1.0244382531e+05
0.0577657         	1.0250781675e+05
0.05779           	1.0257176575e+05
0.057814          	1.0263481845e+05
0.057838          	1.0269772545e+05
0.057862          	1.0276066195e+05
0.0578861         	1.0282348571e+05
0.0579101         	1.0288594884e+05
0.0579341         	1.0294833816e+05
0.0579581         	1.0301060420e+05
0.0579824         	1.0307338875e+05
0.0580067         	1.0313598157e+05
0.0580311         	1.0319835372e+05
0.0580554         	1.0326055431e+05
0.0580797         	1.0332275118e+05
0.058104          	1.0338480359e+05
0.0581283         	1.0344666379e+05
0.0581526         	1.0350825305e+05
0.0581769         	1.0356946601e+05
0.0582012         	1.0363043185e+05
0.0582255         	1.0369105833e+05
0.0582498         	1.0375149705e+05
0.0582741         	1.0381173250e+05
0.0582984         	1.0387165246e+05
0.0583231         	1.0393212758e+05
0.0583478         	1.0399229368e+05
0.0583724         	1.0405249711e+05
0.0583971         	1.0411270872e+05
0.0584217         	1.0417265569e+05
0.0584464         	1.0423250404e+05
0.0584711         	1.0429224461e+05
0.0584957         	1.0435180257e+05
0.0585204         	1.0441115736e+05
0.058545          	1.0447011423e+05
0.0585697         	1.0452877953e+05
0.0585944         	1.0458701890e+05
0.058619          	1.0464469721e+05
0.0586441         	1.0470304860e+05
0.0586692         	1.0476087783e+05
0.0586943         	1.0481827508e+05
0.0587195         	1.0487543564e+05
0.0587451         	1.0493377261e+05
0.0587707         	1.0499180877e+05
0.0587963         	1.0504927794e+05
0.0588219         	1.0510619649e+05
0.0588481         	1.0516381326e+05
0.0588743         	1.0522088122e+05
0.0589004         	1.0527729045e+05
0.0589273         	1.0533443656e+05
0.0589541         	1.0539092453e+05
0.0589809         	1.0544700186e+05
0.0590084         	1.0550401135e+05
0.059036          	1.0556053618e+05
0.0590635         	1.0561651873e+05
0.0590911         	1.0567190174e+05
0.0591186         	1.0572690379e+05
0.059147          	1.0578315922e+05
0.0591755         	1.0583891922e+05
0.0592039         	1.0589397540e+05
0.0592323         	1.0594836904e+05
0.0592619         	1.0600435978e+05
0.0592914         	1.0605987108e+05
0.0593209         	1.0611491221e+05
0.0593504         	1.0616928535e+05
0.05938           	1.0622299717e+05
0.059411          	1.0627852518e+05
0.059442          	1.0633331615e+05
0.059473          	1.0638755782e+05
0.059504          	1.0644083143e+05
0.059535          	1.0649401021e+05
0.0595682         	1.0655007236e+05
0.0596014         	1.0660507388e+05
0.0596346         	1.0665930845e+05
0.0596678         	1.0671226219e+05
0.0597011         	1.0676437670e+05
0.0597343         	1.0681552432e+05
0.0597675         	1.0686545130e+05
0.0598062         	1.0692226830e+05
0.059845          	1.0697793967e+05
0.0598837         	1.0703266275e+05
0.0599225         	1.0708578629e+05
0.0599612         	1.0713731202e+05
0.06              	1.0718705878e+05
0.0600424         	1.0724007627e+05
0.0600863         	1.0729272512e+05
0.0601318         	1.0734532344e+05
0.0601792         	1.0739799884e+05
0.0602285         	1.0744993128e+05
0.0602814         	1.0750432598e+05
0.0603355         	1.0755812256e+05
0.0603924         	1.0761177648e+05
0.0604527         	1.0766487436e+05
0.0605147         	1.0771595351e+05
0.0605767         	1.0776330350e+05
0.0606408         	1.0780931880e+05
0.0607072         	1.0785250054e+05
0.0607762         	1.0789257247e+05
0.0608452         	1.0792848032e+05
0.0609171         	1.0796016771e+05
0.0609925         	1.0798831972e+05
0.0610679         	1.0801072026e+05
0.0611474         	1.0803030161e+05
0.061227          	1.0804399537e+05
0.0613118         	1.0805229728e+05
0.0613967         	1.0805218788e+05
0.0614887         	1.0804216520e+05
0.0615806         	1.0802280582e+05
0.0616725         	1.0799587756e+05
0.0617645         	1.0795992949e+05
0.0618564         	1.0791409824e+05
0.0619484         	1.0785891128e+05
0.0620272         	1.0780535729e+05
0.062106          	1.0774533619e+05
0.0621848         	1.0767991388e+05
0.0622636         	1.0760819234e+05
0.0623424         	1.0752968085e+05
0.0624212         	1.0744638611e+05
0.0625            	1.0735836305e+05
0.0625758         	1.0726938798e+05
0.0626492         	1.0717890707e+05
0.0627227         	1.0708445526e+05
0.0627938         	1.0698924148e+05
0.0628628         	1.0689231974e+05
0.0629317         	1.0679350928e+05
0.0629985         	1.0669435418e+05
0.0630652         	1.0659195489e+05
0.0631297         	1.0649059989e+05
0.0631942         	1.0638643258e+05
0.0632564         	1.0628311451e+05
0.0633187         	1.0617773044e+05
0.0633787         	1.0607457848e+05
0.0634388         	1.0596992714e+05
0.0634988         	1.0586372701e+05
0.0635566         	1.0576010428e+05
0.0636143         	1.0565472307e+05
0.063672          	1.0554735143e+05
0.0637298         	1.0543733852e+05
0.063785          	1.0533032935e+05
0.0638402         	1.0522174772e+05
0.0638955         	1.0511176357e+05
0.0639507         	1.0500066448e+05
0.0640059         	1.0488803410e+05
0.0640611         	1.0477410476e+05
0.0641164         	1.0465942377e+05
0.0641716         	1.0454393568e+05
0.0642268         	1.0442775694e+05
0.0642821         	1.0431068890e+05
0.0643373         	1.0419313053e+05
0.0643925         	1.0407479242e+05
0.0644477         	1.0395676613e+05
0.064503          	1.0383842199e+05
0.0645582         	1.0371927801e+05
0.0646134         	1.0359924205e+05
0.0646686         	1.0347866408e+05
0.0647239         	1.0335793865e+05
0.0647791         	1.0323704181e+05
0.0648343         	1.0311572620e+05
0.0648895         	1.0299423538e+05
0.0649448         	1.0287263205e+05
0.065             	1.0275107484e+05
0.0650543         	1.0263144092e+05
0.0651087         	1.0251138581e+05
0.0651643         	1.0238793855e+05
0.0652199         	1.0226470404e+05
0.0652755         	1.0214155885e+05
0.0653311         	1.0201890350e+05
0.0653882         	1.0189330807e+05
0.0654453         	1.0176825601e+05
0.0655024         	1.0164397649e+05
0.0655594         	1.0152046447e+05
0.0656165         	1.0139682640e+05
0.0656736         	1.0127281188e+05
0.0657307         	1.0114943116e+05
0.0657877         	1.0102646636e+05
0.0658448         	1.0090356587e+05
0.0659019         	1.0078145704e+05
0.065959          	1.0065987796e+05
0.066016          	1.0053911766e+05
0.0660731         	1.0041947007e+05
0.0661302         	1.0030010541e+05
0.0661898         	1.0017563538e+05
0.0662493         	1.0005183602e+05
0.0663089         	9.9928583672e+04
0.0663684         	9.9806397068e+04
0.066428          	9.9685079268e+04
0.0664875         	9.9564813071e+04
0.0665471         	9.9445426708e+04
0.0666066         	9.9327380310e+04
0.0666662         	9.9210049215e+04
0.0667258         	9.9093537677e+04
0.0667853         	9.8978397346e+04
0.0668449         	9.8864524296e+04
0.0669044         	9.8751882129e+04
0.066964          	9.8640731862e+04
0.0670235         	9.8530826220e+04
0.0670831         	9.8422035579e+04
0.0671427         	9.8315070569e+04
0.0672022         	9.8209671190e+04
0.0672618         	9.8105652383e+04
0.0673213         	9.8003490097e+04
0.0673809         	9.7902822357e+04
0.0674404         	9.7803581992e+04
0.0675            	9.7706484573e+04
0.0675658         	9.7601743849e+04
0.0676353         	9.7492611777e+04
0.0677049         	9.7386230786e+04
0.0677744         	9.7281854710e+04
0.0678462         	9.7176819851e+04
0.067918          	9.7074319799e+04
0.0679898         	9.6974153295e+04
0.0680643         	9.6873217112e+04
0.0681387         	9.6775730499e+04
0.0682163         	9.6677497213e+04
0.0682938         	9.6582828447e+04
0.0683714         	9.6491300456e+04
0.0684528         	9.6398468045e+04
0.0685342         	9.6309415813e+04
0.0686205         	9.6219130030e+04
0.0687067         	9.6132461528e+04
0.0687929         	9.6049673165e+04
