# Region          : all region0
# Cells           : 7500
# Volume          : 2.6000000000e-01
# Time            	average(p)
0.026363          	2.6755858257e+05
0.0264022         	2.6790044373e+05
0.0264414         	2.6824283977e+05
0.0264806         	2.6858537491e+05
0.0265198         	2.6892751377e+05
0.0265591         	2.6926915166e+05
0.0265983         	2.6961257559e+05
0.0266375         	2.6995646123e+05
0.0266767         	2.7030312573e+05
0.0267159         	2.7064870701e+05
0.0267551         	2.7099498205e+05
0.0267943         	2.7134018137e+05
0.0268335         	2.7168293575e+05
0.0268705         	2.7200655862e+05
0.0269076         	2.7232807951e+05
0.0269446         	2.7264846097e+05
0.0269816         	2.7296963856e+05
0.0270186         	2.7329135200e+05
0.0270557         	2.7361391038e+05
0.0270927         	2.7393483505e+05
0.0271297         	2.7425632290e+05
0.0271667         	2.7457707313e+05
0.0272038         	2.7489868416e+05
0.0272408         	2.7522051986e+05
0.0272778         	2.7554056647e+05
0.0273149         	2.7585960091e+05
0.0273519         	2.7617725652e+05
0.0273889         	2.7649637604e+05
0.0274259         	2.7681521359e+05
0.027463          	2.7712972488e+05
0.0275            	2.7744086207e+05
0.0275362         	2.7774444910e+05
0.0275725         	2.7804753915e+05
0.0276087         	2.7835164624e+05
0.0276449         	2.7865489613e+05
0.0276806         	2.7895558684e+05
0.0277163         	2.7925818131e+05
0.027752          	2.7955958204e+05
0.0277877         	2.7986123598e+05
0.0278233         	2.8016157723e+05
0.027859          	2.8045811356e+05
0.0278947         	2.8075274668e+05
0.0279304         	2.8105193669e+05
0.0279661         	2.8135201494e+05
0.0280018         	2.8164948799e+05
0.0280374         	2.8194411318e+05
0.0280731         	2.8223902812e+05
0.0281095         	2.8253472353e+05
0.0281458         	2.8282937089e+05
0.0281822         	2.8312193037e+05
0.0282185         	2.8341022766e+05
0.0282557         	2.8369906641e+05
0.0282928         	2.8398252610e+05
0.0283299         	2.8426066939e+05
0.028367          	2.8453468208e+05
0.028405          	2.8480802537e+05
0.028443          	2.8507355875e+05
0.0284809         	2.8533087984e+05
0.0285189         	2.8558401239e+05
0.0285569         	2.8583230912e+05
0.0285949         	2.8607592489e+05
0.0286328         	2.8631643444e+05
0.0286719         	2.8656369215e+05
0.028711          	2.8681068780e+05
0.02875           	2.8705493980e+05
0.0287891         	2.8729461850e+05
0.0288281         	2.8753617973e+05
0.0288672         	2.8777218302e+05
0.0289063         	2.8800537822e+05
0.0289453         	2.8823649558e+05
0.0289844         	2.8846490022e+05
0.0290235         	2.8868866007e+05
0.0290625         	2.8890809302e+05
0.0291016         	2.8912444657e+05
0.0291406         	2.8933711993e+05
0.0291797         	2.8954976095e+05
0.0292188         	2.8976370115e+05
0.0292578         	2.8997402939e+05
0.0292969         	2.9018113451e+05
0.029336          	2.9038731581e+05
0.029375          	2.9059072684e+05
0.0294141         	2.9079143638e+05
0.0294531         	2.9098909712e+05
0.0294896         	2.9117293047e+05
0.0295261         	2.9135483401e+05
0.0295625         	2.9153537726e+05
0.029599          	2.9171518553e+05
0.0296354         	2.9189468310e+05
0.0296719         	2.9207243386e+05
0.0297083         	2.9224771188e+05
0.0297448         	2.9242249532e+05
0.0297813         	2.9259339402e+05
0.0298177         	2.9276520161e+05
0.0298542         	2.9293437958e+05
0.0298906         	2.9310392947e+05
0.0299271         	2.9327076572e+05
0.0299635         	2.9343435214e+05
0.03              	2.9359631161e+05
0.0300342         	2.9374560042e+05
0.0300685         	2.9389261135e+05
0.0301023         	2.9403537494e+05
0.0301356         	2.9417729158e+05
0.0301689         	2.9432053155e+05
0.0302022         	2.9446382624e+05
0.0302355         	2.9460705650e+05
0.0302688         	2.9474802010e+05
0.0303021         	2.9488868365e+05
0.0303354         	2.9502769381e+05
0.0303687         	2.9516649365e+05
0.0304025         	2.9530571887e+05
0.0304363         	2.9544551968e+05
0.0304707         	2.9558531099e+05
0.0305051         	2.9572431037e+05
0.0305401         	2.9586367504e+05
0.0305751         	2.9600159351e+05
0.0306101         	2.9613855279e+05
0.0306458         	2.9627719737e+05
0.0306814         	2.9641586422e+05
0.0307171         	2.9655349294e+05
0.0307528         	2.9669115641e+05
0.0307884         	2.9683138144e+05
0.0308241         	2.9697297334e+05
0.0308597         	2.9711379914e+05
0.0308954         	2.9725488283e+05
0.030931          	2.9739469368e+05
0.0309667         	2.9753643039e+05
0.0310024         	2.9767611486e+05
0.031038          	2.9781503496e+05
0.0310737         	2.9795274196e+05
0.0311102         	2.9809460768e+05
0.0311468         	2.9823444782e+05
0.0311834         	2.9837447907e+05
0.03122           	2.9851423039e+05
0.0312565         	2.9865505289e+05
0.0312931         	2.9879766399e+05
0.0313297         	2.9894348500e+05
0.0313663         	2.9909251475e+05
0.031404          	2.9925002463e+05
0.0314418         	2.9941278258e+05
0.0314796         	2.9958065805e+05
0.0315174         	2.9975421558e+05
0.0315552         	2.9992997358e+05
0.031593          	3.0010946086e+05
0.0316308         	3.0029532965e+05
0.0316686         	3.0048405060e+05
0.0317064         	3.0067789007e+05
0.0317442         	3.0087622561e+05
0.031782          	3.0107705146e+05
0.0318198         	3.0127763147e+05
0.0318598         	3.0149253929e+05
0.0318998         	3.0170665976e+05
0.0319398         	3.0192424426e+05
0.0319798         	3.0214413012e+05
0.0320198         	3.0236228357e+05
0.0320598         	3.0257976292e+05
0.0320999         	3.0280075414e+05
0.0321399         	3.0301918386e+05
0.0321799         	3.0323894128e+05
0.0322199         	3.0345903103e+05
0.0322599         	3.0367955343e+05
0.0322999         	3.0390072792e+05
0.0323399         	3.0412177135e+05
0.03238           	3.0434624442e+05
0.03242           	3.0457325131e+05
0.03246           	3.0480307565e+05
0.0325            	3.0503300572e+05
0.0325403         	3.0526391897e+05
0.0325806         	3.0549726258e+05
0.032621          	3.0572952488e+05
0.0326613         	3.0596617303e+05
0.0327016         	3.0620730242e+05
0.0327412         	3.0645340947e+05
0.0327809         	3.0670273361e+05
0.0328205         	3.0695414979e+05
0.0328601         	3.0720517327e+05
0.0328997         	3.0745585034e+05
0.0329394         	3.0770783275e+05
0.032979          	3.0796465558e+05
0.0330186         	3.0822447814e+05
0.0330583         	3.0849254180e+05
0.0330979         	3.0876549602e+05
0.0331375         	3.0904324495e+05
0.033178          	3.0933209392e+05
0.0332185         	3.0962364379e+05
0.033259          	3.0991901042e+05
0.0332995         	3.1021596762e+05
0.03334           	3.1051479955e+05
0.0333804         	3.1081523655e+05
0.0334209         	3.1111752284e+05
0.0334614         	3.1142174125e+05
0.0335019         	3.1172372531e+05
0.0335424         	3.1202417884e+05
0.0335829         	3.1232323655e+05
0.0336234         	3.1262359548e+05
0.0336639         	3.1292349510e+05
0.0337044         	3.1322249402e+05
0.0337448         	3.1351951544e+05
0.0337853         	3.1381372523e+05
0.0338258         	3.1410668540e+05
0.0338663         	3.1440118849e+05
0.0339068         	3.1469725959e+05
0.0339473         	3.1499434672e+05
0.0339878         	3.1528977373e+05
0.0340283         	3.1558399398e+05
0.0340688         	3.1587397701e+05
0.0341092         	3.1616342458e+05
0.0341497         	3.1645217086e+05
0.0341902         	3.1673731905e+05
0.0342307         	3.1702161503e+05
0.0342712         	3.1730216234e+05
0.0343117         	3.1758247899e+05
0.0343522         	3.1786364107e+05
0.0343927         	3.1814471055e+05
0.0344332         	3.1842575492e+05
0.0344736         	3.1870557505e+05
0.0345141         	3.1898639527e+05
0.0345546         	3.1926496021e+05
0.0345951         	3.1954167229e+05
0.0346356         	3.1981582586e+05
0.0346761         	3.2008711153e+05
0.0347166         	3.2035662004e+05
0.0347571         	3.2062569173e+05
0.0347976         	3.2089166226e+05
0.034838          	3.2115488074e+05
0.0348785         	3.2141738305e+05
0.034919          	3.2167738998e+05
0.0349595         	3.2193224410e+05
0.035             	3.2218429201e+05
0.0350424         	3.2244419018e+05
0.0350847         	3.2269792579e+05
0.0351271         	3.2294664722e+05
0.0351695         	3.2319228666e+05
0.0352119         	3.2342771886e+05
0.0352542         	3.2365333041e+05
0.0352966         	3.2387205586e+05
0.0353398         	3.2408820430e+05
0.035383          	3.2429888129e+05
0.0354262         	3.2450488414e+05
0.0354694         	3.2470599396e+05
0.0355126         	3.2490605589e+05
0.0355558         	3.2510061180e+05
0.035599          	3.2529093126e+05
0.0356432         	3.2548329476e+05
0.0356875         	3.2567498368e+05
0.0357317         	3.2586273516e+05
0.0357759         	3.2604834378e+05
0.0358201         	3.2623245269e+05
0.0358643         	3.2641458426e+05
0.0359085         	3.2659623496e+05
0.0359527         	3.2677473005e+05
0.0359969         	3.2694648752e+05
0.0360411         	3.2711370234e+05
0.0360853         	3.2727811872e+05
0.0361295         	3.2743790910e+05
0.0361724         	3.2759098333e+05
0.0362152         	3.2774126128e+05
0.036258          	3.2788837234e+05
0.0363008         	3.2803321369e+05
0.0363437         	3.2817658163e+05
0.0363865         	3.2831810536e+05
0.0364293         	3.2845809688e+05
0.0364722         	3.2859973096e+05
0.036515          	3.2874142021e+05
0.0365578         	3.2888017058e+05
0.0366006         	3.2902031234e+05
0.0366435         	3.2915768445e+05
0.0366863         	3.2929157446e+05
0.0367291         	3.2942126180e+05
0.0367719         	3.2954888381e+05
0.0368148         	3.2967483578e+05
0.0368576         	3.2979928861e+05
0.0369004         	3.2992448938e+05
0.0369432         	3.3004908032e+05
0.0369861         	3.3017669643e+05
0.0370289         	3.3030269711e+05
0.0370717         	3.3042919161e+05
0.0371146         	3.3055680929e+05
0.0371574         	3.3068450689e+05
0.0372002         	3.3081326946e+05
0.037243          	3.3094208715e+05
0.0372859         	3.3107015913e+05
0.0373287         	3.3119862275e+05
0.0373715         	3.3133224020e+05
0.0374143         	3.3146790703e+05
0.0374572         	3.3160507416e+05
0.0375            	3.3174180607e+05
0.0375431         	3.3187947656e+05
0.0375862         	3.3201736833e+05
0.0376293         	3.3215452296e+05
0.0376724         	3.3228989253e+05
0.0377155         	3.3242407709e+05
0.0377586         	3.3255608708e+05
0.0378017         	3.3268407804e+05
0.0378448         	3.3280933399e+05
0.0378879         	3.3293762775e+05
0.037931          	3.3306691344e+05
0.0379751         	3.3320006065e+05
0.0380191         	3.3333338229e+05
0.0380631         	3.3346517810e+05
0.0381071         	3.3359862726e+05
0.0381522         	3.3373558183e+05
0.0381973         	3.3387240515e+05
0.0382423         	3.3401434870e+05
0.0382874         	3.3416159192e+05
0.0383325         	3.3430982595e+05
0.0383775         	3.3445774532e+05
0.0384239         	3.3460894925e+05
0.0384702         	3.3476148039e+05
0.0385166         	3.3491240171e+05
0.038563          	3.3506191628e+05
0.0386093         	3.3521104840e+05
0.0386557         	3.3536377560e+05
0.038702          	3.3552140843e+05
0.0387484         	3.3567701758e+05
0.0387947         	3.3583141583e+05
0.0388411         	3.3598672314e+05
0.0388874         	3.3614523888e+05
0.0389338         	3.3630669149e+05
0.0389802         	3.3646846242e+05
0.0390265         	3.3663065178e+05
0.0390729         	3.3679070563e+05
0.0391192         	3.3694914213e+05
0.0391656         	3.3711005610e+05
0.0392119         	3.3727077280e+05
0.0392583         	3.3743032994e+05
0.0393047         	3.3759460252e+05
0.039351          	3.3776119256e+05
0.0393974         	3.3792827064e+05
0.0394437         	3.3809343997e+05
0.0394901         	3.3825916292e+05
0.0395364         	3.3842477018e+05
0.0395828         	3.3859168831e+05
0.0396291         	3.3875828633e+05
0.0396755         	3.3892953280e+05
0.0397219         	3.3910376153e+05
0.0397682         	3.3928052527e+05
0.0398146         	3.3946022537e+05
0.0398609         	3.3964215066e+05
0.0399073         	3.3982608829e+05
0.0399536         	3.4001233801e+05
0.04              	3.4020011548e+05
0.0400481         	3.4039710612e+05
0.0400962         	3.4059841408e+05
0.0401452         	3.4080588862e+05
0.0401943         	3.4101142541e+05
0.0402433         	3.4121748516e+05
0.0402924         	3.4142487313e+05
0.0403426         	3.4163860733e+05
0.0403927         	3.4185494192e+05
0.0404429         	3.4207677561e+05
0.0404931         	3.4230294871e+05
0.0405433         	3.4253318526e+05
0.0405934         	3.4276762712e+05
0.0406436         	3.4300656195e+05
0.0406938         	3.4324915173e+05
0.0407439         	3.4349620243e+05
0.0407941         	3.4374314779e+05
0.0408443         	3.4399077392e+05
0.0408945         	3.4423656752e+05
0.0409446         	3.4447447094e+05
0.0409948         	3.4470794400e+05
0.041045          	3.4494564151e+05
0.0410952         	3.4518240851e+05
0.0411453         	3.4541995252e+05
0.0411955         	3.4565753975e+05
0.0412477         	3.4590847784e+05
0.0412999         	3.4615792672e+05
0.041352          	3.4640249622e+05
0.0414042         	3.4664226599e+05
0.0414564         	3.4688032722e+05
0.0415086         	3.4711617081e+05
0.0415608         	3.4735292409e+05
0.0416129         	3.4758969531e+05
0.0416651         	3.4782834038e+05
0.0417173         	3.4806665729e+05
0.0417695         	3.4830939669e+05
0.0418217         	3.4855784405e+05
0.0418738         	3.4880699385e+05
0.041926          	3.4905665587e+05
0.0419782         	3.4930023212e+05
0.0420304         	3.4953960925e+05
0.0420826         	3.4978094714e+05
0.0421347         	3.5002488127e+05
0.0421869         	3.5026847432e+05
0.0422391         	3.5050931035e+05
0.0422913         	3.5074539053e+05
0.0423435         	3.5097750068e+05
0.0423956         	3.5120584142e+05
0.0424478         	3.5143151580e+05
0.0425            	3.5165340630e+05
0.0425532         	3.5187975542e+05
0.0426064         	3.5210778480e+05
0.0426608         	3.5233848665e+05
0.0427152         	3.5256907248e+05
0.0427696         	3.5279575011e+05
0.042824          	3.5301756821e+05
0.0428784         	3.5323714265e+05
0.0429328         	3.5345684813e+05
0.0429872         	3.5368001599e+05
0.0430416         	3.5390387451e+05
0.043096          	3.5413007375e+05
0.0431504         	3.5435756940e+05
0.0432048         	3.5458182634e+05
0.0432576         	3.5479515724e+05
0.0433104         	3.5500915798e+05
0.0433632         	3.5522380861e+05
0.043416          	3.5544297912e+05
0.0434688         	3.5566400212e+05
0.0435216         	3.5588097391e+05
0.0435744         	3.5609268949e+05
0.0436272         	3.5630020135e+05
0.04368           	3.5650706639e+05
0.0437328         	3.5671359390e+05
0.0437856         	3.5692150714e+05
0.0438408         	3.5713356207e+05
0.043896          	3.5734446605e+05
0.0439512         	3.5755406657e+05
0.0440064         	3.5776234300e+05
0.0440616         	3.5797332304e+05
0.0441168         	3.5818515663e+05
0.044172          	3.5839916544e+05
0.0442272         	3.5861406560e+05
0.0442824         	3.5882844721e+05
0.0443376         	3.5904060778e+05
0.0443928         	3.5925147340e+05
0.044448          	3.5946066394e+05
0.0445032         	3.5966411558e+05
0.0445584         	3.5985846728e+05
0.0446136         	3.6004662905e+05
0.0446688         	3.6022967658e+05
0.044724          	3.6041226318e+05
0.0447792         	3.6058772899e+05
0.0448344         	3.6075385164e+05
0.0448896         	3.6091528909e+05
0.0449448         	3.6107465596e+05
0.045             	3.6123637372e+05
0.045051          	3.6138575833e+05
0.045102          	3.6153085268e+05
0.0451531         	3.6167562001e+05
0.045203          	3.6182270840e+05
0.0452529         	3.6197066217e+05
0.0453029         	3.6212145846e+05
0.0453528         	3.6227371030e+05
0.0454027         	3.6242488964e+05
0.0454527         	3.6257829595e+05
0.0455026         	3.6273191607e+05
0.0455525         	3.6287993797e+05
0.0456025         	3.6302325096e+05
0.0456524         	3.6316355827e+05
0.0457023         	3.6330134972e+05
0.0457537         	3.6344399842e+05
0.0458051         	3.6358578873e+05
0.0458564         	3.6372932838e+05
0.0459078         	3.6387707752e+05
0.0459592         	3.6402270158e+05
0.0460105         	3.6416571069e+05
0.0460619         	3.6430798248e+05
0.0461132         	3.6444710695e+05
0.0461646         	3.6458618016e+05
0.046216          	3.6472895956e+05
0.0462673         	3.6486819527e+05
0.0463187         	3.6500503128e+05
0.0463724         	3.6514606500e+05
0.0464261         	3.6528934065e+05
0.0464798         	3.6543581922e+05
0.0465335         	3.6558237566e+05
0.0465903         	3.6573761453e+05
0.0466472         	3.6590034693e+05
0.046704          	3.6607238681e+05
0.0467609         	3.6624620764e+05
0.0468177         	3.6642282555e+05
0.0468746         	3.6660332624e+05
0.0469315         	3.6678493982e+05
0.0469883         	3.6697064686e+05
0.0470452         	3.6716244889e+05
0.047102          	3.6735700247e+05
0.0471589         	3.6755352703e+05
0.0472157         	3.6775263769e+05
0.0472726         	3.6796025706e+05
0.0473294         	3.6817004028e+05
0.0473863         	3.6837528323e+05
0.0474431         	3.6857793433e+05
0.0475            	3.6877323815e+05
0.047561          	3.6898729350e+05
0.047622          	3.6920924486e+05
0.0476829         	3.6943356941e+05
0.0477439         	3.6965653750e+05
0.0478049         	3.6988000546e+05
0.0478659         	3.7010303160e+05
0.0479268         	3.7032688469e+05
0.0479878         	3.7054769498e+05
0.0480488         	3.7076658578e+05
0.0481098         	3.7098821579e+05
0.0481707         	3.7121006747e+05
0.0482317         	3.7143136724e+05
0.0482927         	3.7165606125e+05
0.0483537         	3.7187917110e+05
0.0484146         	3.7210058834e+05
0.0484756         	3.7232075017e+05
0.0485366         	3.7254369416e+05
0.0485976         	3.7276910516e+05
0.0486585         	3.7299424352e+05
0.0487195         	3.7321894309e+05
0.0487805         	3.7344081166e+05
0.0488415         	3.7366202945e+05
0.0489024         	3.7389159841e+05
0.0489634         	3.7412473770e+05
0.0490244         	3.7436231533e+05
0.0490854         	3.7460903175e+05
0.0491463         	3.7485949495e+05
0.0492073         	3.7510437862e+05
0.0492683         	3.7534343164e+05
0.0493293         	3.7558530247e+05
0.0493902         	3.7582971860e+05
0.0494512         	3.7607110507e+05
0.0495122         	3.7631499296e+05
0.0495732         	3.7656303374e+05
0.0496341         	3.7681212879e+05
0.0496951         	3.7705870060e+05
0.0497561         	3.7730730715e+05
0.0498171         	3.7756025266e+05
0.049878          	3.7781409417e+05
0.049939          	3.7807241145e+05
0.05              	3.7833244245e+05
0.0500625         	3.7859789619e+05
0.050125          	3.7885577539e+05
0.0501875         	3.7910615237e+05
0.05025           	3.7935139354e+05
0.0503125         	3.7959392702e+05
0.050375          	3.7982720938e+05
0.0504375         	3.8004958223e+05
0.0505            	3.8026618449e+05
0.0505625         	3.8047510640e+05
0.050625          	3.8068180531e+05
0.0506875         	3.8088908857e+05
0.05075           	3.8110476786e+05
0.0508125         	3.8132261942e+05
0.050875          	3.8153797683e+05
0.0509375         	3.8174755244e+05
0.051             	3.8194809073e+05
0.0510625         	3.8213981749e+05
0.051125          	3.8232744779e+05
0.0511875         	3.8251198482e+05
0.05125           	3.8269554692e+05
0.0513158         	3.8289157084e+05
0.0513816         	3.8308033655e+05
0.0514474         	3.8326089495e+05
0.0515132         	3.8343669486e+05
0.0515789         	3.8360795006e+05
0.0516447         	3.8377322650e+05
0.0517105         	3.8394406324e+05
0.0517763         	3.8412284227e+05
0.0518421         	3.8430617226e+05
0.0519079         	3.8449471319e+05
0.0519737         	3.8468670343e+05
0.0520395         	3.8488500346e+05
0.0521053         	3.8508085914e+05
0.0521711         	3.8527325213e+05
0.0522368         	3.8546146271e+05
0.0523026         	3.8564685283e+05
0.0523684         	3.8582682399e+05
0.0524342         	3.8600290181e+05
0.0525            	3.8617086253e+05
0.0525676         	3.8633581413e+05
0.0526351         	3.8649848125e+05
0.0527027         	3.8665820115e+05
0.0527683         	3.8680503422e+05
0.052834          	3.8694950969e+05
0.0528996         	3.8709932636e+05
0.0529653         	3.8724827325e+05
0.0530309         	3.8739626574e+05
0.0530965         	3.8754457209e+05
0.0531622         	3.8769533925e+05
0.0532278         	3.8785726138e+05
0.0532934         	3.8802676785e+05
0.0533591         	3.8819629104e+05
0.0534247         	3.8836278760e+05
0.0534903         	3.8852553775e+05
0.053559          	3.8869970716e+05
0.0536276         	3.8887815513e+05
0.0536962         	3.8906749564e+05
0.0537648         	3.8925223109e+05
0.0538335         	3.8943224169e+05
0.0539021         	3.8960755827e+05
0.0539707         	3.8977737152e+05
0.0540393         	3.8994797506e+05
0.0541079         	3.9011943012e+05
0.0541766         	3.9029195094e+05
0.0542452         	3.9046663463e+05
0.0543138         	3.9064809245e+05
0.0543824         	3.9083255363e+05
0.054451          	3.9102090152e+05
0.0545197         	3.9121496034e+05
0.0545883         	3.9140695614e+05
0.0546569         	3.9159371549e+05
0.0547255         	3.9177624239e+05
0.0547941         	3.9195686558e+05
0.0548628         	3.9213752661e+05
0.0549314         	3.9231991403e+05
0.055             	3.9250649331e+05
0.0550694         	3.9269862177e+05
0.0551389         	3.9289458147e+05
0.0552083         	3.9309655423e+05
0.0552778         	3.9329940898e+05
0.0553472         	3.9350661210e+05
0.0554167         	3.9371505049e+05
0.0554861         	3.9392202655e+05
0.0555556         	3.9412542087e+05
0.055625          	3.9432607528e+05
0.0556944         	3.9453122697e+05
0.0557639         	3.9474265275e+05
0.0558333         	3.9495991145e+05
0.0559028         	3.9518525867e+05
0.0559722         	3.9541538303e+05
0.0560417         	3.9564750801e+05
0.0561146         	3.9588275639e+05
0.0561875         	3.9611250624e+05
0.0562604         	3.9634256787e+05
0.0563333         	3.9656933368e+05
0.0564062         	3.9679658721e+05
0.0564792         	3.9702481409e+05
0.0565521         	3.9726202564e+05
0.056625          	3.9750243645e+05
0.0566979         	3.9774906552e+05
0.0567708         	3.9799926463e+05
0.0568437         	3.9824702771e+05
0.0569167         	3.9849647838e+05
0.0569896         	3.9874659495e+05
0.0570625         	3.9899796330e+05
0.0571354         	3.9924887542e+05
0.0572083         	3.9949605497e+05
0.0572812         	3.9974111463e+05
0.0573542         	3.9998539228e+05
0.0574271         	4.0022906580e+05
0.0575            	4.0046964073e+05
0.0575735         	4.0071185788e+05
0.0576471         	4.0095239579e+05
0.0577206         	4.0119307576e+05
0.0577941         	4.0143370532e+05
0.0578676         	4.0166980630e+05
0.0579412         	4.0189835288e+05
0.0580174         	4.0213070784e+05
0.0580937         	4.0235338169e+05
0.0581699         	4.0257172932e+05
0.0582462         	4.0278841325e+05
0.0583224         	4.0300229761e+05
0.0584023         	4.0322005752e+05
0.0584822         	4.0343333368e+05
0.0585621         	4.0364776176e+05
0.058642          	4.0386380586e+05
0.0587174         	4.0406888194e+05
0.0587929         	4.0427388734e+05
0.0588639         	4.0446476949e+05
0.058927          	4.0463137772e+05
0.0589901         	4.0479228831e+05
0.0590622         	4.0496670911e+05
0.0591404         	4.0515096647e+05
0.0592185         	4.0533319120e+05
0.0592967         	4.0551369999e+05
0.0593748         	4.0569239094e+05
0.059453          	4.0587353069e+05
0.0595311         	4.0605302857e+05
0.0596093         	4.0622749167e+05
0.0596874         	4.0640224243e+05
0.0597656         	4.0657796100e+05
0.0598437         	4.0675327243e+05
0.0599219         	4.0692585205e+05
0.06              	4.0709680068e+05
0.0600781         	4.0726964265e+05
0.0601538         	4.0743690454e+05
0.0602295         	4.0760814713e+05
0.0603052         	4.0778215361e+05
0.0603809         	4.0795835121e+05
0.0604565         	4.0813403504e+05
0.0605322         	4.0831130180e+05
0.0606079         	4.0849169800e+05
0.0606755         	4.0865199096e+05
0.0607431         	4.0881094339e+05
0.0608133         	4.0897394913e+05
0.0608836         	4.0913208747e+05
0.0609606         	4.0930571060e+05
0.0610376         	4.0948392501e+05
0.0611011         	4.0963898948e+05
0.0611549         	4.0976480698e+05
0.0612161         	4.0990199497e+05
0.0612837         	4.1005094387e+05
0.0613597         	4.1021649199e+05
0.0614411         	4.1039573789e+05
0.0615226         	4.1057621512e+05
0.061604          	4.1075743683e+05
0.0616855         	4.1094521729e+05
0.0617669         	4.1113550281e+05
0.0618484         	4.1132909016e+05
0.0619298         	4.1151905561e+05
0.0620113         	4.1170888560e+05
0.0620927         	4.1190200989e+05
0.0621742         	4.1209418529e+05
0.0622556         	4.1228910749e+05
0.0623371         	4.1248112569e+05
0.0624185         	4.1266837479e+05
0.0625            	4.1285295226e+05
0.0625833         	4.1304149292e+05
0.0626667         	4.1323663059e+05
0.06275           	4.1344008587e+05
0.0628333         	4.1364297559e+05
0.0629167         	4.1383741087e+05
0.0630035         	4.1404269392e+05
0.0630903         	4.1424723456e+05
0.0631771         	4.1445595979e+05
0.0632639         	4.1466658333e+05
0.0633507         	4.1488296734e+05
0.0634375         	4.1510711893e+05
0.0635243         	4.1533535816e+05
0.0636111         	4.1556437800e+05
0.0636979         	4.1579288892e+05
0.0637847         	4.1601839349e+05
0.0638715         	4.1624374364e+05
0.0639583         	4.1646795633e+05
0.0640451         	4.1668458063e+05
0.0641319         	4.1689280850e+05
0.0642188         	4.1709492294e+05
0.0643056         	4.1729562756e+05
0.0643924         	4.1749943242e+05
0.0644792         	4.1770719517e+05
0.064566          	4.1792316468e+05
0.0646528         	4.1814651203e+05
0.0647396         	4.1837101184e+05
0.0648264         	4.1859475234e+05
0.0649132         	4.1882209127e+05
0.065             	4.1905072830e+05
0.0650862         	4.1927393729e+05
0.0651724         	4.1949153102e+05
0.0652586         	4.1971385896e+05
0.0653483         	4.1995285280e+05
0.0654379         	4.2019955458e+05
0.0655276         	4.2044224859e+05
0.0656172         	4.2068587586e+05
0.0657069         	4.2092052520e+05
0.0657966         	4.2114490117e+05
0.0658862         	4.2136476326e+05
0.0659759         	4.2158666834e+05
0.0660655         	4.2181255682e+05
0.0661552         	4.2204243562e+05
0.0662448         	4.2226902240e+05
0.0663345         	4.2249630560e+05
0.0664241         	4.2271292265e+05
0.0665138         	4.2291824316e+05
0.0666034         	4.2312506105e+05
0.0666931         	4.2333509011e+05
0.0667828         	4.2355458636e+05
0.0668724         	4.2378597506e+05
0.0669621         	4.2401936193e+05
0.0670517         	4.2425794582e+05
0.0671414         	4.2449938098e+05
0.067231          	4.2473804999e+05
0.0673207         	4.2497407760e+05
0.0674103         	4.2520260641e+05
0.0675            	4.2542237416e+05
0.0675758         	4.2559962766e+05
0.067654          	4.2578865435e+05
0.0677349         	4.2598731848e+05
0.0678158         	4.2618268932e+05
0.0678911         	4.2636058095e+05
0.0679664         	4.2653028370e+05
0.0680477         	4.2670847500e+05
0.0681291         	4.2688468135e+05
0.0682104         	4.2705863375e+05
0.0682956         	4.2723911376e+05
0.0683809         	4.2743382253e+05
0.0684661         	4.2763987469e+05
0.0685428         	4.2782361185e+05
0.0686156         	4.2800088070e+05
0.0686885         	4.2817608483e+05
0.0687614         	4.2835288993e+05
0.0688342         	4.2853622710e+05
0.0688956         	4.2869444409e+05
0.0689508         	4.2883588697e+05
0.069006          	4.2897468151e+05
0.0690645         	4.2911901002e+05
0.0691313         	4.2928799350e+05
0.0692037         	4.2946683249e+05
0.0692761         	4.2964531346e+05
0.0693565         	4.2983573851e+05
0.0694485         	4.3005434254e+05
0.0695404         	4.3026241216e+05
0.0696323         	4.3045846711e+05
0.0697242         	4.3064697011e+05
0.0698162         	4.3084449159e+05
0.0698774         	4.3097648168e+05
0.0699387         	4.3110759216e+05
0.07              	4.3124000088e+05
0.0700694         	4.3139112688e+05
0.0701478         	4.3156074854e+05
0.070235          	4.3174576475e+05
0.0703334         	4.3195460073e+05
0.0704319         	4.3216843002e+05
0.0705304         	4.3237947273e+05
0.0706289         	4.3258854613e+05
0.0707274         	4.3279912469e+05
0.0708258         	4.3301734317e+05
0.0709243         	4.3323904740e+05
0.0710228         	4.3346081012e+05
0.0711213         	4.3368466909e+05
0.0712198         	4.3391302968e+05
0.0713112         	4.3411954470e+05
0.0714027         	4.3432350957e+05
0.0715024         	4.3455251824e+05
0.0716022         	4.3479883877e+05
0.0717019         	4.3505503569e+05
0.0718017         	4.3530737215e+05
0.0719014         	4.3555452351e+05
0.0720012         	4.3580596915e+05
0.072101          	4.3605552820e+05
0.0722007         	4.3629932478e+05
0.0723005         	4.3653919162e+05
0.0724002         	4.3678399048e+05
0.0725            	4.3702957613e+05
0.0725926         	4.3725350015e+05
0.0726852         	4.3747935780e+05
0.0727778         	4.3769559676e+05
0.0728704         	4.3791113047e+05
0.072963          	4.3813617879e+05
0.0730556         	4.3837661092e+05
0.0731481         	4.3862888956e+05
0.0732222         	4.3883950184e+05
0.0732906         	4.3903604577e+05
0.0733649         	4.3924682431e+05
